105|V_ID,105|QoL,105|QoL__4,105|QoL__5,105|c_,105|c__4,105|c__5,105|j_,105|j__4,105|j__5,105|ht_,105|ht__4,105|ht__5,105|s_,105|s__4,105|s__5,105|cs_,105|cs__4,105|cs__5,105|e_,105|h_,105|h__4,105|h__5,106|QoL,106|QoL__4,106|QoL__5,106|c_,106|c__4,106|c__5,106|j_,106|j__4,106|j__5,106|ht_,106|ht__4,106|ht__5,106|s_,106|s__4,106|s__5,106|cs_,106|cs__4,106|cs__5,106|e_,106|h_,106|h__4,106|h__5,107|QoL,107|QoL__4,107|QoL__5,107|c_,107|c__4,107|c__5,107|j_,107|j__4,107|j__5,107|ht_,107|ht__4,107|ht__5,107|s_,107|s__4,107|s__5,107|cs_,107|cs__4,107|cs__5,107|e_,107|h_,107|h__4,107|h__5,108|QoL,108|QoL__4,108|QoL__5,108|c_,108|c__4,108|c__5,108|j_,108|j__4,108|j__5,108|ht_,108|ht__4,108|ht__5,108|s_,108|s__4,108|s__5,108|cs_,108|cs__4,108|cs__5,108|e_,108|h_,108|h__4,108|h__5,109|QoL,109|QoL__4,109|QoL__5,109|c_,109|c__4,109|c__5,109|j_,109|j__4,109|j__5,109|ht_,109|ht__4,109|ht__5,109|s_,109|s__4,109|s__5,109|cs_,109|cs__4,109|cs__5,109|e_,109|h_,109|h__4,109|h__5
65000180-006,2.860689706149207,3,3,0.5610875331669126,4,5,-1.182340273420984,1,1,-0.9719027661357924,1,1,2.0,2,3,2.0,2,2,1.0,-0.5461547874609289,4,5,3.189172857074091,3.0,3.0,0.524306521120072,4.0,5.0,-0.9780865349736813,1.0,2.0,-0.8035714285714285,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.5534757005008721,4.0,5.0,2.803933374365661,3.0,3.0,0.15801820521582705,2.0,3.0,-1.1076605697145745,1.0,1.0,-0.7034368070953437,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.5429874540402482,4.0,5.0,3.013244601104241,3.0,3.0,0.08519544065884113,2.0,3.0,-1.1791328781417345,1.0,1.0,-0.2768678160919539,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.6159501453209117,4.0,4.0,2.6696935725746647,2.0,3.0,0.028202001565362983,2.0,2.0,-1.1549518992818983,1.0,1.0,-0.7225859247135843,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.4809706049952155,4.0,5.0
65000180-004,3.591932405140492,3,4,0.5972599182989389,4,5,-0.4911459285539733,3,3,-0.9719027661357924,1,1,2.003875968992248,3,4,2.0,2,2,1.0,-0.5461547874609289,4,5,3.973360146103589,3.0,4.0,0.5985849546922566,4.0,5.0,-0.23633936279432982,3.0,4.0,-0.8392857142857142,1.0,2.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.5534757005008721,4.0,5.0,3.4225274892653825,3.0,4.0,0.23244293378325087,3.0,3.0,-0.520249635744813,2.0,3.0,-0.7505543237250554,2.0,2.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.5429874540402482,4.0,5.0,3.87880438475034,3.0,4.0,0.24566516706597216,3.0,3.0,-0.4710222381708764,3.0,3.0,-0.2837643678160919,4.0,5.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.6159501453209117,4.0,4.0,3.585120148501986,3.0,4.0,0.3095068609472319,3.0,4.0,-0.49633735740245283,3.0,3.0,-0.7509547190398254,2.0,2.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.4809706049952155,4.0,5.0
65000180-001,3.4429175195295794,3,4,0.6205390331703822,4,5,-0.6750678360130741,2,2,-0.9719027661357924,1,1,2.0155038759689923,4,4,2.0,2,2,1.0,-0.5461547874609289,4,5,3.5687376525966874,3.0,4.0,0.5033113452415359,4.0,5.0,-0.5573161538272546,2.0,3.0,-0.8392857142857142,1.0,2.0,2.0155038759689923,4.0,4.0,2.0,2.0,2.0,1.0,-0.5534757005008721,4.0,5.0,3.244257838653974,3.0,3.0,0.13335477924097483,2.0,3.0,-0.6354492826931286,2.0,3.0,-0.7261640798226164,2.0,2.0,2.0155038759689923,4.0,4.0,2.0,2.0,2.0,1.0,-0.5429874540402482,4.0,5.0,3.655218250353335,3.0,4.0,0.2073212085238279,3.0,3.0,-0.6678923210024817,2.0,2.0,-0.2837643678160919,4.0,5.0,2.0155038759689923,4.0,4.0,2.0,2.0,2.0,1.0,-0.6159501453209117,4.0,4.0,3.3760235146279864,3.0,4.0,0.19411561720022769,3.0,3.0,-0.6229472502508735,2.0,3.0,-0.7296781232951446,2.0,2.0,2.0155038759689923,4.0,4.0,2.0,2.0,2.0,1.0,-0.4809706049952155,4.0,5.0
65000180-007,0.30095569925148374,1,1,0.5635317077584816,4,5,-0.7602971900383165,2,2,-0.9600000000000004,1,1,1.003875968992248,2,2,0.0,1,1,1.0,-0.5461547874609289,4,5,0.22423597633363718,1.0,1.0,0.5649782622479004,4.0,5.0,-0.951856840119925,2.0,2.0,-0.8392857142857142,1.0,2.0,1.003875968992248,2.0,2.0,0.0,1.0,1.0,1.0,-0.5534757005008721,4.0,5.0,0.10660594843942374,1.0,1.0,0.21141918097468937,3.0,3.0,-0.7713558494828311,2.0,2.0,-0.7943458980044347,2.0,2.0,1.003875968992248,2.0,2.0,0.0,1.0,1.0,1.0,-0.5429874540402482,4.0,5.0,0.5518222011926914,1.0,1.0,0.1980033529175449,3.0,3.0,-0.7365495041318219,2.0,2.0,-0.2975574712643677,4.0,4.0,1.003875968992248,2.0,2.0,0.0,1.0,1.0,1.0,-0.6159501453209117,4.0,4.0,0.2954700696293066,1.0,1.0,0.19358251741300259,3.0,3.0,-0.6785191756650711,2.0,2.0,-0.7424986361156574,2.0,2.0,1.003875968992248,2.0,2.0,0.0,1.0,1.0,1.0,-0.4809706049952155,4.0,5.0
65000180-002,0.5310498506660691,1,1,0.5795995884585434,4,5,-0.530492184195753,2,3,-0.9719027661357924,1,1,1.0,1,1,0.0,1,1,1.0,-0.5461547874609289,4,5,0.8449129045100341,1.0,1.0,0.5713224251052931,4.0,5.0,-0.33364810580867293,3.0,4.0,-0.8392857142857142,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5534757005008721,4.0,5.0,0.2935758599885868,1.0,1.0,0.14014900032463856,2.0,3.0,-0.5546943337459144,2.0,3.0,-0.7488913525498893,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5429874540402482,4.0,5.0,0.6926255951184555,1.0,1.0,0.15963152154854623,2.0,3.0,-0.5777080799597538,2.0,3.0,-0.2733477011494252,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.6159501453209117,4.0,4.0,0.46088895790908413,1.0,1.0,0.22817045688163592,3.0,3.0,-0.5566327706821917,2.0,3.0,-0.7296781232951446,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.4809706049952155,4.0,5.0
65000180-008,1.8258573947528367,2,2,0.6177925227891237,4,5,-0.27387757443956573,3,4,-0.9719027661357924,1,1,2.0,2,3,0.0,1,1,1.0,-0.5461547874609289,4,5,1.9805715081428188,2.0,2.0,0.5883289254199784,4.0,5.0,-0.25071028820485924,3.0,4.0,-0.8035714285714285,1.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.5534757005008721,4.0,5.0,1.67033379149313,2.0,2.0,0.2964505823218797,3.0,4.0,-0.35530228579071876,3.0,4.0,-0.7278270509977827,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.5429874540402482,4.0,5.0,2.066574674201745,2.0,2.0,0.25705335192052453,3.0,3.0,-0.2976607163059143,3.0,4.0,-0.2768678160919539,4.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.6159501453209117,4.0,4.0,1.7903501266158293,2.0,2.0,0.3077592495173856,3.0,4.0,-0.30676039461119614,3.0,4.0,-0.7296781232951446,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.4809706049952155,4.0,5.0
65000180-005,3.088279322015617,3,3,0.7017505881200874,4,5,-0.0992896814999969,4,4,-0.9719027661357924,1,1,1.003875968992248,2,2,2.0,2,2,1.0,-0.5461547874609289,4,5,3.4468918813136016,3.0,4.0,0.6878288070326559,4.0,5.0,0.1479485200752838,4.0,5.0,-0.8392857142857142,1.0,2.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,1.0,-0.5534757005008721,4.0,5.0,2.8712816317973093,3.0,3.0,0.30092715446980206,3.0,4.0,-0.11725244117216468,4.0,4.0,-0.7732815964523282,2.0,2.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,1.0,-0.5429874540402482,4.0,5.0,3.3524284430661226,3.0,4.0,0.40267519919744343,4.0,4.0,-0.15440821198656518,3.0,4.0,-0.2837643678160919,4.0,5.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,1.0,-0.6159501453209117,4.0,4.0,3.0653777124351222,3.0,3.0,0.4190584515476581,4.0,4.0,-0.11144698690662239,4.0,4.0,-0.765139116202946,2.0,2.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,1.0,-0.4809706049952155,4.0,5.0
65000290-004,2.3792094659294007,2,3,0.6883112172246377,4,5,-0.10114460011803028,4,4,-1.1719027661357924,1,1,1.003875968992248,2,2,1.0,1,1,1.0,-0.0399303540336622,4,5,2.609288931657866,2.0,3.0,0.6542424502545906,4.0,5.0,-0.0821465976337717,4.0,4.0,-0.8035714285714285,1.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.1631114613837725,4.0,5.0,2.3427746572351658,2.0,3.0,0.3336702850977721,3.0,4.0,-0.005274838596132508,4.0,5.0,-0.7505543237250554,2.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.2389424345336664,4.0,5.0,3.0185752099971794,3.0,3.0,0.4034226109882483,4.0,4.0,0.008520069581654022,4.0,5.0,-0.3462643678160919,3.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.0509790717488789,4.0,5.0,2.6268108292288117,2.0,3.0,0.4686314060095075,4.0,5.0,-0.030965486538033896,4.0,5.0,-0.7310420076377523,2.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.0836890515971572,4.0,5.0
65000290-005,1.64727323370214,2,2,0.7207952025366794,4,5,0.1383111513349151,4,5,-1.1719027661357924,1,1,1.0,1,1,0.0,1,1,1.0,-0.0399303540336622,4,5,2.0321475623313443,2.0,2.0,0.7141016669387483,4.0,5.0,0.284728785347797,4.0,5.0,-0.8035714285714285,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.1631114613837725,4.0,5.0,1.5297242349610993,2.0,2.0,0.3839005751148593,4.0,4.0,0.11259314537768929,4.0,5.0,-0.7278270509977827,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.2389424345336664,4.0,5.0,2.194166013067818,2.0,2.0,0.41825195817120525,4.0,4.0,0.13501094273744568,4.0,5.0,-0.3081178160919539,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0509790717488789,4.0,5.0,1.7363295549214386,2.0,2.0,0.46565222470182943,4.0,5.0,0.1053211008565919,4.0,5.0,-0.7509547190398254,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0836890515971572,4.0,5.0
65000290-002,2.5058608313946604,2,3,0.6966102868378895,4,5,-0.2685065899803082,3,4,-0.8861884804215067,1,1,1.003875968992248,2,2,1.0,1,1,1.0,-0.0399303540336622,4,5,2.8643601391633227,3.0,3.0,0.6627687856479738,4.0,5.0,-0.12131601123598368,4.0,4.0,-0.5178571428571428,3.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.1631114613837725,4.0,5.0,2.3042041810597222,2.0,3.0,0.29115195305083086,3.0,4.0,-0.2643139957116477,3.0,4.0,-0.4875673107380425,3.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.2389424345336664,4.0,5.0,2.997369489090079,3.0,3.0,0.36794418106205684,3.0,4.0,-0.29417150711354045,3.0,4.0,-0.02930008210180618,4.0,5.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.0509790717488789,4.0,5.0,2.594033405700111,2.0,3.0,0.4128191109176606,4.0,4.0,-0.27236830494449327,3.0,4.0,-0.4666043176681475,3.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.0836890515971572,4.0,5.0
65000290-001,3.3517330876766462,3,4,0.6784599786302388,4,5,-0.4122359634751681,3,3,-0.8861884804215067,1,1,1.0116279069767442,2,2,2.0,2,2,1.0,-0.0399303540336622,4,5,3.8108736299022135,3.0,4.0,0.7022745494478606,4.0,5.0,-0.22206022228147598,3.0,4.0,-0.5178571428571428,3.0,4.0,1.0116279069767442,2.0,2.0,2.0,2.0,2.0,1.0,-0.1631114613837725,4.0,5.0,3.2305504372358973,3.0,3.0,0.3349141482221164,3.0,4.0,-0.41220914541852716,3.0,3.0,-0.4648400380107697,3.0,4.0,1.0116279069767442,2.0,2.0,2.0,2.0,2.0,1.0,-0.2389424345336664,4.0,5.0,3.852896904342883,3.0,4.0,0.3183513532323473,3.0,4.0,-0.4036997537396608,3.0,3.0,-0.02240353037766818,4.0,5.0,1.0116279069767442,2.0,2.0,2.0,2.0,2.0,1.0,-0.0509790717488789,4.0,5.0,3.4509026108043392,3.0,4.0,0.3633499029714905,3.0,4.0,-0.38796622704171135,3.0,3.0,-0.4524199205050269,3.0,4.0,1.0116279069767442,2.0,2.0,2.0,2.0,2.0,1.0,-0.0836890515971572,4.0,5.0
65000290-003,2.243818901042976,2,2,0.7352945379116824,4,5,-0.0873944546837479,4,4,-1.3719027661357925,1,1,1.0077519379844961,2,2,1.0,1,1,1.0,-0.0399303540336622,4,5,3.02704587815762,3.0,3.0,0.7612288246749069,4.0,5.0,0.2247480054534179,4.0,5.0,-0.8035714285714285,1.0,2.0,1.0077519379844961,2.0,2.0,1.0,1.0,1.0,1.0,-0.1631114613837725,4.0,5.0,2.2674998470965484,2.0,2.0,0.3877799779665304,4.0,4.0,-0.13853531059575663,4.0,4.0,-0.7505543237250554,2.0,2.0,1.0077519379844961,2.0,2.0,1.0,1.0,1.0,1.0,-0.2389424345336664,4.0,5.0,2.9246934567630616,3.0,3.0,0.4387574444257587,4.0,5.0,-0.12457248608222271,4.0,4.0,-0.3462643678160919,3.0,4.0,1.0077519379844961,2.0,2.0,1.0,1.0,1.0,1.0,-0.0509790717488789,4.0,5.0,2.634942635457206,2.0,3.0,0.47909202068486423,4.0,5.0,-0.04426246255880509,4.0,5.0,-0.7239498090561921,2.0,2.0,1.0077519379844961,2.0,2.0,1.0,1.0,1.0,1.0,-0.0836890515971572,4.0,5.0
65000120-027,-0.6320542293572288,1,1,0.676695260817627,4,5,-0.1419224379010229,4,4,-1.0633580398340563,1,1,0.0,1,1,0.0,1,1,0.0,-0.10346901243977649,4,5,-0.21331992919093162,1.0,1.0,0.6847516520609847,4.0,5.0,0.1283767779507561,4.0,5.0,-0.8027131413312989,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.2237352178713734,4.0,5.0,-0.7699320716603564,1.0,1.0,0.3476587854655444,3.0,4.0,-0.16954060845918761,3.0,4.0,-0.8125749336143682,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.135475315052345,4.0,5.0,1.7394387514932712,2.0,2.0,0.32357446688708347,3.0,4.0,-1.0833827965712481,1.0,2.0,-0.3144396551724138,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,1.3273847885062753,1.0,2.0,0.332460982091665,3.0,4.0,-0.9812142137009662,1.0,2.0,-0.8251500272776868,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-028,-0.8167991805389656,1,1,0.5867621883067824,4,5,-0.2367343165719151,3,4,-1.0633580398340563,1,1,0.0,1,1,0.0,1,1,0.0,-0.10346901243977649,4,5,-0.5533541771675294,1.0,1.0,0.6094097197428765,4.0,5.0,-0.13631553770773353,4.0,4.0,-0.8027131413312989,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.2237352178713734,4.0,5.0,-0.883527428803973,1.0,1.0,0.2467996033643772,3.0,3.0,-0.18227678350163704,3.0,4.0,-0.8125749336143682,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.135475315052345,4.0,5.0,2.713461315786322,2.0,3.0,0.24379977100677552,3.0,3.0,-1.1763186482472803,1.0,1.0,-0.171582512315271,4.0,5.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,2.3439526213063875,2.0,3.0,0.3452161147042386,3.0,4.0,-1.1312268239443786,1.0,1.0,-0.6752006858389837,2.0,3.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-010,1.9227305130665806,2,2,0.6284385905618707,4,5,-1.0822390650555134,1,2,-0.5200000000000001,3,4,1.0,1,1,1.0,1,1,1.0,-0.10346901243977649,4,5,2.0144642440047775,2.0,2.0,0.6249749057455822,4.0,5.0,-0.8510611581551459,2.0,2.0,-0.5357142857142857,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,1.2658879958646467,1.0,2.0,0.24835839585487277,3.0,3.0,-1.0836913155365504,1.0,1.0,-0.7633037694013305,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,1.6596459032044975,2.0,2.0,0.379824227399699,4.0,4.0,-0.257284600774936,3.0,4.0,-0.2765804597701149,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,1.25301367187072,1.0,2.0,0.4277416063333815,4.0,4.0,-0.209240204441849,3.0,4.0,-0.7667757774140753,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-013,2.987905266371726,3,3,0.6411818916213547,4,5,-1.1765407246592428,1,1,-0.37714285714285734,3,4,2.003875968992248,3,4,1.0,1,1,1.0,-0.10346901243977649,4,5,3.089461494533645,3.0,3.0,0.6610788392298541,4.0,5.0,-0.9589009529599413,2.0,2.0,-0.3928571428571429,3.0,4.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,2.3688170961373682,2.0,3.0,0.2919308907844627,3.0,4.0,-1.1710678220428101,1.0,1.0,-0.6204466265441877,3.0,3.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,2.7506339222892855,2.0,3.0,0.4384092244446406,4.0,5.0,-0.2074246821833656,3.0,4.0,-0.294037356321839,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,2.300040659407475,2.0,3.0,0.4577130215840506,4.0,5.0,-0.197912946394716,3.0,4.0,-0.7610474631751227,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-015,1.7529629863566898,2,2,0.6798222712631596,4,5,-0.2633902724666931,3,4,-0.56,3,3,1.0,1,1,0.0,1,1,1.0,-0.10346901243977649,4,5,1.9003844936874528,2.0,2.0,0.6583957069252249,4.0,5.0,0.0014382903478868947,4.0,5.0,-0.5357142857142857,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,1.2389218665026418,1.0,2.0,0.33211508087491726,3.0,4.0,-0.2819972784773584,3.0,4.0,-0.6757206208425721,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,0.8458096839359189,1.0,1.0,0.008323455606406904,2.0,2.0,-1.7488264770125854,1.0,1.0,-0.23125,4.0,5.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,0.44908251927787457,1.0,1.0,0.10180284415981428,2.0,3.0,-1.6725597367939096,1.0,1.0,-0.7853246044735407,2.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-032,2.858851158729694,3,3,0.7251436647209011,4,5,-0.2028234935514304,3,4,-0.56,3,3,1.0,1,1,1.0,1,1,1.0,-0.10346901243977649,4,5,3.008467260628791,3.0,3.0,0.7162703349244913,4.0,5.0,0.08736071500424442,4.0,5.0,-0.5714285714285714,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,2.373686134951243,2.0,3.0,0.3758178927332092,3.0,4.0,-0.18760987953671668,3.0,4.0,-0.6790465631929047,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,2.0563688782838585,2.0,2.0,0.23042066708275852,3.0,3.0,-0.7220057665280599,2.0,2.0,-0.26573275862068957,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,1.6154025773164602,2.0,2.0,0.2970620319797823,3.0,4.0,-0.659161359121506,2.0,3.0,-0.8237861429350791,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-012,1.3144777907880691,1,2,0.4329601482434957,4,4,-1.7388893140078978,1,1,-0.28,4,5,1.003875968992248,2,2,1.0,1,1,1.0,-0.10346901243977649,4,5,1.404389519862798,1.0,2.0,0.43845678655282716,4.0,5.0,-1.4749223035251895,1.0,1.0,-0.3392857142857142,4.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,0.604991290555249,1.0,1.0,0.03664109747943871,2.0,2.0,-1.7041524564295032,1.0,1.0,-0.5958980044345897,3.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,4.677074941231089,4.0,4.0,0.34263652700882286,3.0,4.0,-0.19914774741493985,3.0,4.0,-0.2801005747126436,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.1863132636501506,4.0,5.0,4.275682437917244,3.0,4.0,0.3786833240594041,3.0,4.0,-0.13042095753978708,4.0,4.0,-0.7738679759956356,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.1987119526067369,4.0,5.0
65000120-011,2.4962575260115076,2,3,0.6050662657712957,4,5,-0.7653397273200118,2,2,-0.24,4,5,1.0,1,1,1.0,1,1,1.0,-0.10346901243977649,4,5,2.462346903812131,2.0,3.0,0.5946466472983682,4.0,5.0,-0.5692788113291496,2.0,3.0,-0.3392857142857142,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,1.6921206318300008,2.0,2.0,0.2462030385268543,3.0,3.0,-0.7545272690281007,2.0,2.0,-0.664079822616408,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,4.7726656768996625,4.0,5.0,0.3032673371374136,3.0,4.0,-0.07460448854162341,4.0,4.0,-0.26968390804597686,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.1863132636501506,4.0,5.0,4.325241850936674,3.0,4.0,0.34875741976212327,3.0,4.0,-0.05802783880463738,4.0,4.0,-0.7667757774140753,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.1987119526067369,4.0,5.0
65000120-018,4.758101304181954,4,5,0.6229149989727816,4,5,-0.24134468235105117,3,4,-0.5200000000000001,3,4,2.0,2,3,2.0,2,2,1.0,-0.10346901243977649,4,5,4.927579668864072,4.0,5.0,0.6460201616586612,4.0,5.0,0.041009010791069944,4.0,5.0,-0.5357142857142857,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.2237352178713734,4.0,5.0,4.306597228517093,3.0,4.0,0.2919707123059003,3.0,4.0,-0.1969048206211626,3.0,4.0,-0.6529933481152994,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.135475315052345,4.0,5.0,3.8109179644636884,3.0,4.0,0.39159461798093764,4.0,4.0,-0.1181387841467034,4.0,4.0,-0.2801005747126436,4.0,5.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.1863132636501506,4.0,5.0,3.406027088594633,3.0,4.0,0.4187390149636089,4.0,4.0,-0.0440079667588516,4.0,5.0,-0.7738679759956356,2.0,2.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.1987119526067369,4.0,5.0
65000120-020,4.9510778304694645,4,5,0.5987784172291417,4,5,-0.02423157431990111,4,5,-0.5200000000000001,3,4,2.0,2,3,2.0,2,2,1.0,-0.10346901243977649,4,5,4.994005748050704,4.0,5.0,0.5968480547089801,4.0,5.0,0.1566071969273827,4.0,5.0,-0.5357142857142857,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.2237352178713734,4.0,5.0,4.430972567024593,4.0,4.0,0.259041044430647,3.0,4.0,-0.06399005814084809,4.0,4.0,-0.6286031042128604,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-0.135475315052345,4.0,5.0,4.657650015249806,4.0,4.0,0.3554755621577893,3.0,4.0,-0.23528767753743673,3.0,4.0,-0.2801005747126436,4.0,5.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.1863132636501506,4.0,5.0,4.185005138483146,3.0,4.0,0.3801061638257282,4.0,4.0,-0.22639706573245752,3.0,4.0,-0.7738679759956356,2.0,2.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.1987119526067369,4.0,5.0
65000120-016,3.8582601292052465,3,4,0.6692045826514128,4,5,-0.15135140999863753,3,4,-0.56,3,3,2.003875968992248,3,4,1.0,1,1,1.0,-0.10346901243977649,4,5,4.091889100516713,3.0,4.0,0.6654552311632909,4.0,5.0,0.1820074039468339,4.0,5.0,-0.5357142857142857,3.0,4.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.2237352178713734,4.0,5.0,3.4253304930115016,3.0,4.0,0.3432111591373586,3.0,4.0,-0.1105606992231882,4.0,4.0,-0.6757206208425721,2.0,3.0,2.003875968992248,3.0,4.0,1.0,1.0,1.0,1.0,-0.135475315052345,4.0,5.0,2.862305420725942,3.0,3.0,0.2127725210873992,3.0,3.0,-1.8845527942093019,1.0,1.0,-0.2834770114942527,4.0,5.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.1863132636501506,4.0,5.0,2.5713104305327055,2.0,3.0,0.30624737168345406,3.0,4.0,-1.7605046673016718,1.0,1.0,-0.7795962902345881,2.0,2.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.1987119526067369,4.0,5.0
